employee_id,department,current_level,tenure_in_role_months,avg_performance_rating_last_4q,goals_completed_pct,peer_review_score,training_hours_last_year,cross_team_projects,manager_recommendation,PromotionReady
2975,Sales,Senior,59,4.21,1.8,3.13,33,1,1,0
2976,Support,Mid,21,2.16,20.3,9.28,74,3,1,0
2977,Sales,Senior,37,4.01,17.1,3.99,61,2,0,0
2978,Support,Mid,46,1.42,73.2,6.08,54,1,1,1
2979,Finance,Mid,37,4.47,23.8,5.69,19,3,0,1
2980,HR,Mid,29,4.89,41.2,9.28,47,3,0,0
2981,Support,Mid,20,4.32,29.1,9.91,4,2,0,1
2982,Finance,Mid,1,3.12,63.8,3.62,0,0,1,0
2983,Sales,Senior,12,3.57,81.9,1.94,42,2,1,0
2984,HR,Junior,56,3.44,30.2,7.73,43,3,1,1
2985,Engineering,Mid,40,3.56,44.4,6.91,25,0,0,0
2986,Marketing,Junior,24,3.7,24.7,2.76,72,1,0,0
2987,Support,Junior,39,2.0,60.3,3.66,13,1,0,1
2988,Engineering,Senior,15,4.59,81.4,9.35,77,0,0,1
2989,Sales,Junior,43,2.23,47.5,8.55,68,0,1,0
2990,HR,Junior,18,1.64,61.2,1.74,19,1,1,0
2991,Sales,Mid,39,4.28,66.7,9.05,51,1,1,1
2992,HR,Junior,46,2.76,93.8,8.98,41,1,1,1
2993,Marketing,Mid,52,4.06,85.0,5.38,28,1,0,0
2994,Support,Senior,55,1.37,85.7,2.49,57,0,0,0
2995,Support,Mid,54,1.19,89.7,2.18,49,2,0,0
2996,Finance,Senior,37,1.79,89.5,1.7,20,1,0,0
2997,Support,Junior,46,2.64,38.3,5.81,53,1,1,0
2998,Engineering,Junior,37,4.68,30.5,9.82,56,0,0,1
2999,Marketing,Senior,57,2.28,76.9,3.36,44,2,0,0
3000,Sales,Junior,51,4.79,64.2,5.05,40,2,1,1
